id,ingredient_name,ingredient_link,ingredient_image
371,4 tblsp  Sugar,/ingredient/476-Sugar,../images/ingredients/Sugar-Medium.png
371,pinch  Salt,/ingredient/439-Salt,../images/ingredients/Salt-Medium.png
371,2 tblsp  Lemon juice,/ingredient/293-Lemon-juice,../images/ingredients/Lemon juice-Medium.png
372,1 cup  Yoghurt,/ingredient/533-Yoghurt,../images/ingredients/Yoghurt-Medium.png
372,2 cups cold  Water,/ingredient/513-Water,../images/ingredients/Water-Medium.png
372,1 tsp  Salt,/ingredient/439-Salt,../images/ingredients/Salt-Medium.png
372,1 pinch  Asafoetida,/ingredient/36-Asafoetida,../images/ingredients/Asafoetida-Medium.png
373,2 cups  Yoghurt,/ingredient/533-Yoghurt,../images/ingredients/Yoghurt-Medium.png
373,4-6  Ice,/ingredient/270-Ice,../images/ingredients/Ice-Medium.png
373,Sugar,/ingredient/476-Sugar,../images/ingredients/Sugar-Medium.png
373,Lime,/ingredient/312-Lime,../images/ingredients/Lime-Medium.png
373,Salt,/ingredient/439-Salt,../images/ingredients/Salt-Medium.png
374,30 ml Coconut Liqueur,/ingredient/133-Coconut-Liqueur,../images/ingredients/Coconut Liqueur-Medium.png
374,75 ml Grapefruit Juice,/ingredient/242-Grapefruit-Juice,../images/ingredients/Grapefruit Juice-Medium.png
374,Top Soda Water,/ingredient/455-Soda-Water,../images/ingredients/Soda Water-Medium.png
375,1 1/2 shot  Vodka,/ingredient/1-Vodka,../images/ingredients/Vodka-Medium.png
375,1 1/2 shot  Cointreau,/ingredient/142-Cointreau,../images/ingredients/Cointreau-Medium.png
375,Juice of 1 wedge  Lemon,/ingredient/299-Lemon,../images/ingredients/Lemon-Medium.png
376,2 tsp Elderflower cordial,/ingredient/552-Elderflower-cordial,../images/ingredients/Elderflower cordial-Medium.png
376,1 shot Vodka,/ingredient/1-Vodka,../images/ingredients/Vodka-Medium.png
376,1/3 cup Soda Water,/ingredient/455-Soda-Water,../images/ingredients/Soda Water-Medium.png
376,Top Fresh Lemon Juice,/ingredient/217-Fresh-Lemon-Juice,../images/ingredients/Fresh Lemon Juice-Medium.png
377,1/2 oz  Galliano,/ingredient/223-Galliano,../images/ingredients/Galliano-Medium.png
377,1/2 oz  Absolut Citron,/ingredient/574-Absolut-Citron,../images/ingredients/Absolut Citron-Medium.png
377,"wedge
 Lemon",/ingredient/299-Lemon,../images/ingredients/Lemon-Medium.png
377,Bacardi  Sugar,/ingredient/476-Sugar,../images/ingredients/Sugar-Medium.png
377,151 proof rum,/ingredient/571-151-proof-rum,../images/ingredients/151 proof rum-Medium.png
378,2 pieces  Ginger,/ingredient/230-Ginger,../images/ingredients/Ginger-Medium.png
378,1 gal  Water,/ingredient/513-Water,../images/ingredients/Water-Medium.png
378,1 lb  Lemon,/ingredient/299-Lemon,../images/ingredients/Lemon-Medium.png
378,1 cup  Sugar,/ingredient/476-Sugar,../images/ingredients/Sugar-Medium.png
378,ground  Cayenne pepper,/ingredient/93-Cayenne-pepper,../images/ingredients/Cayenne pepper-Medium.png
379,Juice of 1  Lime,/ingredient/312-Lime,../images/ingredients/Lime-Medium.png
379,1 tblsp  Sugar,/ingredient/476-Sugar,../images/ingredients/Sugar-Medium.png
379,"(seltzer water)
 Soda water",/ingredient/455-Soda-water,../images/ingredients/Soda water-Medium.png
379,Lime peel,/ingredient/310-Lime-peel,../images/ingredients/Lime peel-Medium.png
380,1 bottle  Corona,/ingredient/152-Corona,../images/ingredients/Corona-Medium.png
380,1 oz  Bacardi Limon,/ingredient/39-Bacardi-Limon,../images/ingredients/Bacardi Limon-Medium.png
381,2 oz  Scotch,/ingredient/5-Scotch,../images/ingredients/Scotch-Medium.png
381,1/2 oz  Drambuie,/ingredient/187-Drambuie,../images/ingredients/Drambuie-Medium.png
381,1/2 oz  Dry Vermouth,/ingredient/189-Dry-Vermouth,../images/ingredients/Dry Vermouth-Medium.png
381,1 twist of  Lemon peel,/ingredient/294-Lemon-peel,../images/ingredients/Lemon peel-Medium.png
382,1 1/2 oz  Gin,/ingredient/2-Gin,../images/ingredients/Gin-Medium.png
382,1/2 oz  Maraschino liqueur,/ingredient/323-Maraschino-liqueur,../images/ingredients/Maraschino liqueur-Medium.png
382,2 dashes  Orange bitters,/ingredient/350-Orange-bitters,../images/ingredients/Orange bitters-Medium.png
383,3/4 oz  Sweet Vermouth,/ingredient/482-Sweet-Vermouth,../images/ingredients/Sweet Vermouth-Medium.png
383,1 1/2 oz  Gin,/ingredient/2-Gin,../images/ingredients/Gin-Medium.png
384,Carbonated water,/ingredient/89-Carbonated-water,../images/ingredients/Carbonated water-Medium.png
384,Gin,/ingredient/2-Gin,../images/ingredients/Gin-Medium.png
384,Dry Vermouth,/ingredient/189-Dry-Vermouth,../images/ingredients/Dry Vermouth-Medium.png
384,Powdered sugar,/ingredient/409-Powdered-sugar,../images/ingredients/Powdered sugar-Medium.png
384,Orange spiral,/ingredient/357-Orange-spiral,../images/ingredients/Orange spiral-Medium.png
384,Lemon peel,/ingredient/294-Lemon-peel,../images/ingredients/Lemon peel-Medium.png
385,1/2 oz  Vodka,/ingredient/1-Vodka,../images/ingredients/Vodka-Medium.png
385,1/2 oz  Tequila,/ingredient/4-Tequila,../images/ingredients/Tequila-Medium.png
385,1/2 oz  Light rum,/ingredient/305-Light-rum,../images/ingredients/Light rum-Medium.png
385,1/2 oz  Gin,/ingredient/2-Gin,../images/ingredients/Gin-Medium.png
385,1 dash  Coca-Cola,/ingredient/128-Coca-Cola,../images/ingredients/Coca-Cola-Medium.png
385,Twist of  Lemon peel,/ingredient/294-Lemon-peel,../images/ingredients/Lemon peel-Medium.png
386,1/2 oz  Vodka,/ingredient/1-Vodka,../images/ingredients/Vodka-Medium.png
386,1/2 oz  Light rum,/ingredient/305-Light-rum,../images/ingredients/Light rum-Medium.png
386,1/2 oz  Gin,/ingredient/2-Gin,../images/ingredients/Gin-Medium.png
386,1/2 oz  Tequila,/ingredient/4-Tequila,../images/ingredients/Tequila-Medium.png
386,Juice of 1/2  Lemon,/ingredient/299-Lemon,../images/ingredients/Lemon-Medium.png
386,1 splash  Coca-Cola,/ingredient/128-Coca-Cola,../images/ingredients/Coca-Cola-Medium.png
387,5 cl  Vodka,/ingredient/1-Vodka,../images/ingredients/Vodka-Medium.png
387,1/2  Lime,/ingredient/312-Lime,../images/ingredients/Lime-Medium.png
387,4 dashes  Angostura bitters,/ingredient/20-Angostura-bitters,../images/ingredients/Angostura bitters-Medium.png
387,1 dl Schweppes  Tonic water,/ingredient/497-Tonic-water,../images/ingredients/Tonic water-Medium.png
387,4  Ice,/ingredient/270-Ice,../images/ingredients/Ice-Medium.png
388,1 1/2 oz  Dark rum,/ingredient/179-Dark-rum,../images/ingredients/Dark rum-Medium.png
388,1/2 oz  Tia maria,/ingredient/490-Tia-maria,../images/ingredients/Tia maria-Medium.png
389,3/4 bottle  Beer,/ingredient/52-Beer,../images/ingredients/Beer-Medium.png
389,1 shot  Amaretto,/ingredient/18-Amaretto,../images/ingredients/Amaretto-Medium.png
389,1 oz  Orange juice,/ingredient/352-Orange-juice,../images/ingredients/Orange juice-Medium.png
390,1 oz  Light rum,/ingredient/305-Light-rum,../images/ingredients/Light rum-Medium.png
390,1/2 oz  Orgeat syrup,/ingredient/362-Orgeat-syrup,../images/ingredients/Orgeat syrup-Medium.png
390,1/2 oz  Triple sec,/ingredient/498-Triple-sec,../images/ingredients/Triple sec-Medium.png
390,1 1/2 oz  Sweet and sour,/ingredient/480-Sweet-and-sour,../images/ingredients/Sweet and sour-Medium.png
390,1  Cherry,/ingredient/106-Cherry,../images/ingredients/Cherry-Medium.png
391,2 parts  Malibu rum,/ingredient/315-Malibu-rum,../images/ingredients/Malibu rum-Medium.png
391,2 parts  Tropicana,/ingredient/499-Tropicana,../images/ingredients/Tropicana-Medium.png
391,1 part  Cranberry juice,/ingredient/155-Cranberry-juice,../images/ingredients/Cranberry juice-Medium.png
392,3 Lime,/ingredient/312-Lime,../images/ingredients/Lime-Medium.png
392,1 Fresh Mango,/ingredient/319-Mango,../images/ingredients/Mango-Medium.png
392,Sprig Mint,/ingredient/337-Mint,../images/ingredients/Mint-Medium.png
392,200 ml White Rum,/ingredient/523-White-Rum,../images/ingredients/White Rum-Medium.png
392,cubes Ice,/ingredient/270-Ice,../images/ingredients/Ice-Medium.png
392,Top Soda Water,/ingredient/455-Soda-Water,../images/ingredients/Soda Water-Medium.png
392,Garnish with Mango,/ingredient/319-Mango,../images/ingredients/Mango-Medium.png
393,1  Mango,/ingredient/319-Mango,../images/ingredients/Mango-Medium.png
393,2  Orange,/ingredient/359-Orange,../images/ingredients/Orange-Medium.png
394,3/4 oz  Sweet Vermouth,/ingredient/482-Sweet-Vermouth,../images/ingredients/Sweet Vermouth-Medium.png
394,2 1/2 oz Blended  Bourbon,/ingredient/71-Bourbon,../images/ingredients/Bourbon-Medium.png
394,dash  Angostura bitters,/ingredient/20-Angostura-bitters,../images/ingredients/Angostura bitters-Medium.png
394,2 or 3  Ice,/ingredient/270-Ice,../images/ingredients/Ice-Medium.png
394,1  Maraschino cherry,/ingredient/322-Maraschino-cherry,../images/ingredients/Maraschino cherry-Medium.png
394,1 twist of  Orange peel,/ingredient/354-Orange-peel,../images/ingredients/Orange peel-Medium.png
395,1 1/2 oz  Tequila,/ingredient/4-Tequila,../images/ingredients/Tequila-Medium.png
395,1/2 oz  Triple sec,/ingredient/498-Triple-sec,../images/ingredients/Triple sec-Medium.png
395,1 oz  Lime juice,/ingredient/308-Lime-juice,../images/ingredients/Lime juice-Medium.png
395,Salt,/ingredient/439-Salt,../images/ingredients/Salt-Medium.png
396,1 1/2 oz Gin,/ingredient/2-Gin,../images/ingredients/Gin-Medium.png
396,1 1/2 oz Sweet Vermouth,/ingredient/482-Sweet-Vermouth,../images/ingredients/Sweet Vermouth-Medium.png
396,1 tsp Maraschino Liqueur,/ingredient/323-Maraschino-Liqueur,../images/ingredients/Maraschino Liqueur-Medium.png
396,2 dashes Angostura Bitters,/ingredient/20-Angostura-Bitters,../images/ingredients/Angostura Bitters-Medium.png
397,1 oz  Gin,/ingredient/2-Gin,../images/ingredients/Gin-Medium.png
397,1 oz  Dry Vermouth,/ingredient/189-Dry-Vermouth,../images/ingredients/Dry Vermouth-Medium.png
397,1/4 tsp  Triple sec,/ingredient/498-Triple-sec,../images/ingredients/Triple sec-Medium.png
397,1 dash  Orange bitters,/ingredient/350-Orange-bitters,../images/ingredients/Orange bitters-Medium.png
397,1  Cherry,/ingredient/106-Cherry,../images/ingredients/Cherry-Medium.png
398,1 2/3 oz  Gin,/ingredient/2-Gin,../images/ingredients/Gin-Medium.png
398,1/3 oz  Dry Vermouth,/ingredient/189-Dry-Vermouth,../images/ingredients/Dry Vermouth-Medium.png
398,1  Olive,/ingredient/347-Olive,../images/ingredients/Olive-Medium.png
399,1 1/2 oz  Light rum,/ingredient/305-Light-rum,../images/ingredients/Light rum-Medium.png
399,1 oz  Pineapple juice,/ingredient/393-Pineapple-juice,../images/ingredients/Pineapple juice-Medium.png
399,1/2 tsp  Maraschino liqueur,/ingredient/323-Maraschino-liqueur,../images/ingredients/Maraschino liqueur-Medium.png
399,1/2 tsp  Grenadine,/ingredient/250-Grenadine,../images/ingredients/Grenadine-Medium.png
399,1  Maraschino cherry,/ingredient/322-Maraschino-cherry,../images/ingredients/Maraschino cherry-Medium.png
400,2 cups  Water,/ingredient/513-Water,../images/ingredients/Water-Medium.png
400,3-4 tsp  Tea,/ingredient/486-Tea,../images/ingredients/Tea-Medium.png
400,1 chunk dried  Ginger,/ingredient/230-Ginger,../images/ingredients/Ginger-Medium.png
400,3-4 crushed  Cardamom,/ingredient/90-Cardamom,../images/ingredients/Cardamom-Medium.png
400,3  Cloves,/ingredient/126-Cloves,../images/ingredients/Cloves-Medium.png
400,1 piece  Cinnamon,/ingredient/122-Cinnamon,../images/ingredients/Cinnamon-Medium.png
400,1-2 whole  Black pepper,/ingredient/57-Black-pepper,../images/ingredients/Black pepper-Medium.png
400,"to taste
 Sugar",/ingredient/476-Sugar,../images/ingredients/Sugar-Medium.png
400,to taste Milk,/ingredient/333-Milk,../images/ingredients/Milk-Medium.png
401,3 cl Ricard,/ingredient/427-Ricard,../images/ingredients/Ricard-Medium.png
401,1 cl Orgeat Syrup,/ingredient/362-Orgeat-Syrup,../images/ingredients/Orgeat Syrup-Medium.png
401,Full Glass Water,/ingredient/513-Water,../images/ingredients/Water-Medium.png
402,Espresso,/ingredient/200-Espresso,../images/ingredients/Espresso-Medium.png
402,Unsweetened  Honey,/ingredient/260-Honey,../images/ingredients/Honey-Medium.png
402,Cocoa powder,/ingredient/131-Cocoa-powder,../images/ingredients/Cocoa powder-Medium.png
403,5 oz Bacardi  151 proof rum,/ingredient/571-151-proof-rum,../images/ingredients/151 proof rum-Medium.png
403,frozen  Pina colada mix,/ingredient/392-Pina-colada-mix,../images/ingredients/Pina colada mix-Medium.png
403,frozen  Daiquiri mix,/ingredient/176-Daiquiri-mix,../images/ingredients/Daiquiri mix-Medium.png
404,4 oz Beer,/ingredient/52-Beer,../images/ingredients/Beer-Medium.png
404,4 oz Tomato Juice,/ingredient/492-Tomato-Juice,../images/ingredients/Tomato Juice-Medium.png
404,1 tblsp Lime Juice,/ingredient/308-Lime-Juice,../images/ingredients/Lime Juice-Medium.png
404,Dash Hot Sauce,/ingredient/266-Hot-Sauce,../images/ingredients/Hot Sauce-Medium.png
404,Dash Worcestershire Sauce,/ingredient/529-Worcestershire-Sauce,../images/ingredients/Worcestershire Sauce-Medium.png
404,Dash Soy Sauce,/ingredient/460-Soy-Sauce,../images/ingredients/Soy Sauce-Medium.png
405,5 tblsp  Sugar,/ingredient/476-Sugar,../images/ingredients/Sugar-Medium.png
405,3 tblsp  Cocoa powder,/ingredient/131-Cocoa-powder,../images/ingredients/Cocoa powder-Medium.png
405,1 dash  Salt,/ingredient/439-Salt,../images/ingredients/Salt-Medium.png
405,3 tblsp hot  Water,/ingredient/513-Water,../images/ingredients/Water-Medium.png
405,2 cups  Milk,/ingredient/333-Milk,../images/ingredients/Milk-Medium.png
405,1/4 tsp  Vanilla extract,/ingredient/502-Vanilla-extract,../images/ingredients/Vanilla extract-Medium.png
406,2 oz  Bourbon,/ingredient/71-Bourbon,../images/ingredients/Bourbon-Medium.png
406,1 oz  Dark rum,/ingredient/179-Dark-rum,../images/ingredients/Dark rum-Medium.png
406,1/2 oz  Heavy cream,/ingredient/259-Heavy-cream,../images/ingredients/Heavy cream-Medium.png
407,1 oz  Kahlua,/ingredient/282-Kahlua,../images/ingredients/Kahlua-Medium.png
407,1 oz  Baileys irish cream,/ingredient/43-Baileys-irish-cream,../images/ingredients/Baileys irish cream-Medium.png
407,dash  Goldschlager,/ingredient/235-Goldschlager,../images/ingredients/Goldschlager-Medium.png
407,2 oz  Heavy cream,/ingredient/259-Heavy-cream,../images/ingredients/Heavy cream-Medium.png
407,2 oz Hazlenut  Coffee,/ingredient/139-Coffee,../images/ingredients/Coffee-Medium.png
408,1 oz  Baileys irish cream,/ingredient/43-Baileys-irish-cream,../images/ingredients/Baileys irish cream-Medium.png
408,3/4 oz  White Creme de Menthe,/ingredient/520-White-Creme-de-Menthe,../images/ingredients/White Creme de Menthe-Medium.png
408,3/4 oz double  Cream,/ingredient/161-Cream,../images/ingredients/Cream-Medium.png
409,Chilled  Champagne,/ingredient/97-Champagne,../images/ingredients/Champagne-Medium.png
409,2 oz  Orange juice,/ingredient/352-Orange-juice,../images/ingredients/Orange juice-Medium.png
410,4 fresh  Mint,/ingredient/337-Mint,../images/ingredients/Mint-Medium.png
410,2 1/2 oz  Bourbon,/ingredient/71-Bourbon,../images/ingredients/Bourbon-Medium.png
410,1 tsp  Powdered sugar,/ingredient/409-Powdered-sugar,../images/ingredients/Powdered sugar-Medium.png
410,2 tsp  Water,/ingredient/513-Water,../images/ingredients/Water-Medium.png
411,1 oz  Brandy,/ingredient/74-Brandy,../images/ingredients/Brandy-Medium.png
411,1/2 oz  Light rum,/ingredient/305-Light-rum,../images/ingredients/Light rum-Medium.png
411,1/2 oz  Bourbon,/ingredient/71-Bourbon,../images/ingredients/Bourbon-Medium.png
411,Juice of 1/2 Lemon,/ingredient/299-Lemon,../images/ingredients/Lemon-Medium.png
411,1 tblsp Powdered sugar,/ingredient/409-Powdered-sugar,../images/ingredients/Powdered sugar-Medium.png
411,Carbonated water,/ingredient/89-Carbonated-water,../images/ingredients/Carbonated water-Medium.png
412,6 oz  Coffee,/ingredient/139-Coffee,../images/ingredients/Coffee-Medium.png
412,2 oz  Chambord raspberry liqueur,/ingredient/96-Chambord-raspberry-liqueur,../images/ingredients/Chambord raspberry liqueur-Medium.png
412,2 tblsp  Cocoa powder,/ingredient/131-Cocoa-powder,../images/ingredients/Cocoa powder-Medium.png
412,Whipped cream,/ingredient/515-Whipped-cream,../images/ingredients/Whipped cream-Medium.png
413,2-3 oz  Light rum,/ingredient/305-Light-rum,../images/ingredients/Light rum-Medium.png
413,Juice of 1  Lime,/ingredient/312-Lime,../images/ingredients/Lime-Medium.png
413,2 tsp  Sugar,/ingredient/476-Sugar,../images/ingredients/Sugar-Medium.png
413,2-4  Mint,/ingredient/337-Mint,../images/ingredients/Mint-Medium.png
413,Soda water,/ingredient/455-Soda-water,../images/ingredients/Soda water-Medium.png
414,1/2 handful  Mint,/ingredient/337-Mint,../images/ingredients/Mint-Medium.png
414,3 cl  Lemon juice,/ingredient/293-Lemon-juice,../images/ingredients/Lemon juice-Medium.png
414,1/8 L Jamaican  Dark rum,/ingredient/179-Dark-rum,../images/ingredients/Dark rum-Medium.png
414,1/8 L  Club soda,/ingredient/127-Club-soda,../images/ingredients/Club soda-Medium.png
414,8 drops  Angostura bitters,/ingredient/20-Angostura-bitters,../images/ingredients/Angostura bitters-Medium.png
415,2 oz  Gin,/ingredient/2-Gin,../images/ingredients/Gin-Medium.png
415,1 tsp  Benedictine,/ingredient/53-Benedictine,../images/ingredients/Benedictine-Medium.png
415,1/2 oz  Orange juice,/ingredient/352-Orange-juice,../images/ingredients/Orange juice-Medium.png
415,1 tsp  Grenadine,/ingredient/250-Grenadine,../images/ingredients/Grenadine-Medium.png
416,1 1/2 oz  Light rum,/ingredient/305-Light-rum,../images/ingredients/Light rum-Medium.png
416,3 oz  Grapefruit juice,/ingredient/242-Grapefruit-juice,../images/ingredients/Grapefruit juice-Medium.png
416,1 dash  Bitters,/ingredient/56-Bitters,../images/ingredients/Bitters-Medium.png
417,2/5  Absinthe,/ingredient/573-Absinthe,../images/ingredients/Absinthe-Medium.png
417,2/5  Tequila,/ingredient/4-Tequila,../images/ingredients/Tequila-Medium.png
417,1/5  Grenadine,/ingredient/250-Grenadine,../images/ingredients/Grenadine-Medium.png
418,2 oz  Vodka,/ingredient/1-Vodka,../images/ingredients/Vodka-Medium.png
418,2 oz  Lime juice,/ingredient/308-Lime-juice,../images/ingredients/Lime juice-Medium.png
418,8 oz  Ginger ale,/ingredient/228-Ginger-ale,../images/ingredients/Ginger ale-Medium.png
419,1 oz  Goldschlager,/ingredient/235-Goldschlager,../images/ingredients/Goldschlager-Medium.png
419,1 oz  Butterscotch schnapps,/ingredient/80-Butterscotch-schnapps,../images/ingredients/Butterscotch schnapps-Medium.png
419,1 oz  Milk,/ingredient/333-Milk,../images/ingredients/Milk-Medium.png
420,2 oz Gin,/ingredient/2-Gin,../images/ingredients/Gin-Medium.png
420,0.75 oz Lemon Juice,/ingredient/293-Lemon-Juice,../images/ingredients/Lemon Juice-Medium.png
420,0.75 oz Sugar Syrup,/ingredient/475-Sugar-Syrup,../images/ingredients/Sugar Syrup-Medium.png
420,Ground Blackberries,/ingredient/60-Blackberries,../images/ingredients/Blackberries-Medium.png
420,Top Soda Water,/ingredient/455-Soda-Water,../images/ingredients/Soda Water-Medium.png
420,Garnish with Mint,/ingredient/337-Mint,../images/ingredients/Mint-Medium.png
421,750 ml  Southern Comfort,/ingredient/458-Southern-Comfort,../images/ingredients/Southern Comfort-Medium.png
421,1 L  Orange juice,/ingredient/352-Orange-juice,../images/ingredients/Orange juice-Medium.png
